,Company,Revenue,Gross Margin (%),EBITDA Margin (%),Net Profit Margin (%),ROE,ROIC,ROA,Net Debt to EBITDA,D/E,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),P/E,EV/EBITDA,P/B,Sector,Market Cap,Price Change (%),Market Capitalisation,Sector Market Cap,year
1880,SCHN,1352543000.0,0.1305,0.033,-0.0144,-0.039,-0.0063,-0.0347,3.6949,0.3868,-0.0192,0.0,-0.1687,0.0,-0.2031,0.0,0.0,14.9113,1.0313,Industrials,503000252.28,32.34717217544241,0.030334459112144507,1658181048887.145,2016
1882,HSON,422744000.0,0.4126,-0.011,-0.0208,-0.2099,-0.1258,-0.2165,2.9454,0.1855,-0.1226,0.0,-0.155,0.0,-0.0971,0.0,0.0,0.0,1.0284,Industrials,45732278.6,58.45070635366717,0.002757978607383814,1658181048887.145,2016
1883,GVA,2514617000.0,0.1198,0.065,0.0227,0.0645,0.0848,0.0592,-1.5674,0.2757,-0.0133,-0.0306,0.0381,0.0147,0.0286,0.0,38.3125,11.7533,2.4666,Industrials,2184932377.44,16.09295606810008,0.13176681635014303,1658181048887.145,2016
1884,ODFL,2991517000.0,0.8364,0.225,0.0989,0.1598,0.1261,0.1266,0.1411,0.0567,0.0897,0.1519,0.1014,0.1694,0.0988,0.1416,24.3764,10.7905,3.8617,Industrials,7154104322.56,52.190894131335725,0.4314428950542726,1658181048887.145,2016
1886,ROP,3789900000.0,0.6154,0.287,0.1738,0.1138,0.0526,1.3937,5.0044,1.0727,0.0669,0.1131,0.0512,0.0787,0.0462,0.0618,28.4508,22.2217,3.2427,Industrials,18758226790.93,40.96558121940717,1.1312532370044397,1658181048887.145,2016
1888,RBA,1126977000.0,0.444,0.155,0.0815,0.1346,0.141,0.1434,-0.7902,0.9082,0.1556,0.0455,0.2315,0.0359,0.3415,-0.0061,39.5814,19.9322,5.3252,Industrials,3631378349.6,-9.493027337622062,0.21899769943922145,1658181048887.145,2016
1891,ACTG,152699000.0,0.4953,-0.01,-0.3541,-0.2036,-0.2176,-0.3373,103.9993,0.0,0.092,0.0,-0.0679,0.0,0.04,0.0,0.0,0.0,1.2766,Industrials,340627815.0,-39.99999717429832,0.02054225714547911,1658181048887.145,2016
1893,MSM,2863505000.0,0.4501,0.157,0.0807,0.2105,0.1305,0.2808,1.2324,0.5525,0.0908,0.064,0.079,0.0177,0.0625,0.0,19.5026,11.3128,4.0280000000000005,Industrials,4530825007.52,7.405827022517456,0.27324066998358065,1658181048887.145,2016
1894,GGG,1329293000.0,0.5348,0.122,0.0306,0.0709,0.0741,0.079,1.6134,0.5483,0.0699,-0.1055,0.0974,-0.2107,0.0981,-0.4036,115.4029,30.0798,8.0631,Industrials,4626789128.4,74.00184349170941,0.27902798259003,1658181048887.145,2016
1895,GTLS,722000000.0,0.2904,0.12,0.0391,0.0404,0.0217,0.0439,-0.4805,0.3445,-0.0356,-0.0592,-0.0282,-0.0941,-0.1539,-0.3055,40.1413,12.5072,1.6201,Industrials,1129923020.85,26.888708971345665,0.06814231905546894,1658181048887.145,2016
1896,SKYW,3063702000.0,0.6655,0.037000000000000005,-0.0527,-0.1196,-0.027000000000000003,-0.0405,17.323,1.8842,0.0178,0.0,-0.0321,0.0,-0.0231,0.0,0.0,33.8636,1.4003,Industrials,1891160012.2,46.426705103271644,0.11405027294632357,1658181048887.145,2016
1897,NPO,1187700000.0,0.3332,0.037000000000000005,-0.0338,-0.1119,-0.0073,-0.0917,14.3476,2.084,0.024,0.0,0.0089,0.0,0.006,0.0,0.0,47.0885,4.0458,Industrials,1450419912.2,39.42314864920093,0.08747053967197492,1658181048887.145,2016
1898,SHLO,1065834000.0,0.0904,0.051,0.0034,0.0276,0.028,0.0103,4.6098,1.95,0.0466,-0.0721,0.1446,-0.149,0.1386,-0.4516,33.2857,6.8795,0.9059,Industrials,123122251.44,17.14285441807338,0.00742513922244082,1658181048887.145,2016
1899,ITT,2405400000.0,0.3163,0.151,0.0774,0.1305,0.0695,0.1861,-0.6767,0.1502,-0.1082,-0.1047,0.0371,0.0,-0.0058,-0.2702,18.7368,8.8094,2.4242,Industrials,3453912000.0,37.95342630198871,0.20829522821515922,1658181048887.145,2016
1900,WCC,7336017000.0,0.1974,0.037000000000000005,0.0138,0.0516,0.059,0.0732,4.7621,0.7192,0.0339,-0.0721,0.013,-0.1434,-0.0386,-0.3058,29.3696,16.7355,1.6676,Industrials,3279984347.15,0.8882286410281375,0.19780616533709006,1658181048887.145,2016
1901,BRC,1120625000.0,0.4986,0.133,0.0715,0.1327,0.0994,0.2335,0.5059,0.3594,0.0075,-0.028,0.0196,-0.0515,-0.0057,0.0,20.2516,11.3243,2.6864,Industrials,1618448442.8,4.482848178647398,0.0976038439159698,1658181048887.145,2016
1908,GWR,2001527000.0,0.6515,0.248,0.0705,0.0488,0.026,0.0313,4.6884,0.8151,0.1129,-0.0363,0.1094,-0.0383,0.0618,-0.2126,28.061,12.7666,1.3788,Industrials,4009695149.07,14.051868389350016,0.2418128678868346,1658181048887.145,2016
1909,VVI,1204970000.0,0.0715,0.093,0.0351,0.1183,0.0653,0.3854,2.0356,0.6974,0.0415,-0.0337,0.0475,0.3526,0.0787,0.2487,20.933000000000003,9.957,2.4539,Industrials,888470887.5,27.65319434237598,0.053581054257994296,1658181048887.145,2016
1911,ICFI,1185097000.0,0.3712,0.095,0.0393,0.0823,0.0583,0.3166,2.2401,0.4583,0.0688,0.0787,0.0788,0.0673,0.091,0.0721,22.1224,11.3253,1.8184,Industrials,1027502407.8,-3.1365383529761486,0.0619656344818069,1658181048887.145,2016
1912,ACIW,1005701000.0,0.5576,0.327,0.1288,0.1716,0.0897,1.1715,2.0295,0.9854,0.1067,0.0836,0.1305,0.1926,0.0526,0.2671,16.8727,8.6418,2.8842,Industrials,2176888016.0,22.14440047745377,0.13128168467858048,1658181048887.145,2016
1913,CECE,417011000.0,0.3234,-0.015,-0.0916,-0.2011,-0.0501,-0.4071,-12.8578,0.6759999999999999,0.0021,0.0,0.0487,0.0,0.0776,0.0,0.0,0.0,2.514,Industrials,479285746.79,-62.51959132158279,0.02890430735001242,1658181048887.145,2016
1919,GLDD,637468000.0,0.1339,0.11,-0.0128,-0.033,0.0232,-0.0151,5.4573,1.5848,-0.1327,0.0,0.0351,0.0,-0.0514,0.0,0.0,9.3781,1.1064,Industrials,274233730.5,20.000002119276253,0.016538226069104243,1658181048887.145,2016
1923,HXL,2004300000.0,0.2817,0.227,0.1246,0.2007,0.1073,0.1274,1.4347,0.5532,0.0675,0.1433,0.0891,0.1444,0.0877,0.1273,19.3569,11.9242,3.8439,Industrials,4777992770.64,20.074071495764144,0.28814662752578524,1658181048887.145,2016
1924,EME,7551524000.0,0.1374,0.051,0.0241,0.1184,0.1015,0.2317,-0.1071,0.2754,0.0489,0.0819,0.0815,0.0887,0.0969,0.1761,23.6133,11.0359,2.795,Industrials,4296196359.84,15.955791430039255,0.25909090944702967,1658181048887.145,2016
1928,HUBG,2750449000.0,0.1205,0.058,0.0272,0.1191,0.0699,0.1163,0.2919,0.2769,0.0727,0.0614,0.0174,0.07,-0.0391,0.0561,19.7964,9.5775,2.3032,Industrials,1481278443.75,9.4857177734375,0.08933152653892229,1658181048887.145,2016
1929,TWI,1265497000.0,0.1117,0.046,-0.0297,-0.1267,-0.02,-0.047,5.3179,1.7053,-0.016,0.0,-0.0804,0.0,-0.1683,0.0,0.0,15.8992,2.0641,Industrials,613539913.0,13.688892606185926,0.037000779463241665,1658181048887.145,2016
1930,DCO,550642000.0,0.1935,0.127,0.0459,0.1191,0.0433,0.1047,2.2815,0.7869,0.0468,0.0493,-0.0218,0.0,-0.105,0.2865,11.5374,6.4683,1.3806,Industrials,292638129.21,8.629248502469174,0.017648140979924853,1658181048887.145,2016
1931,MMS,2403360000.0,0.2339,0.15,0.0742,0.2381,0.1864,0.4331,0.2761,0.2211,0.1831,0.5758,0.2201,0.1811,0.2319,0.1653,20.8708,10.4689,4.9668,Industrials,3670282640.08,29.44808430408964,0.22134390225622447,1658181048887.145,2016
1932,ERII,57784000.0,0.6911,0.128,0.0644,0.0571,0.0734,0.0327,-13.8853,0.0006,0.0766,0.0127,0.1567,0.0,0.0941,0.0,153.8571,62.3491,8.7113,Industrials,563829801.45,-18.755806610087305,0.034002909503060785,1658181048887.145,2016
1933,AEGN,1221920000.0,0.2078,0.08,0.0241,0.0518,0.0378,0.0643,2.4276,0.6519,0.0639,-0.0044,0.0908,0.0536,0.0815,-0.0913,28.2824,10.8179,1.4362,Industrials,816462658.92,5.782027190983349,0.049238450739016254,1658181048887.145,2016
1935,ZBRA,3574000000.0,0.4594,0.103,-0.0383,-0.173,0.0142,-0.2425,6.7717,3.3434,0.2046,0.0,0.3056,0.0,0.5013,0.0,0.0,19.1434,5.6431,Industrials,4552769212.5,20.34782962522645,0.2745640601522674,1658181048887.145,2016
1936,BGG,1808778000.0,0.1993,0.061,0.0147,0.0538,0.0266,0.0377,1.1978,0.4484,-0.0159,-0.1135,-0.002,0.0472,0.0212,0.0,34.1967,9.4315,1.8003,Industrials,903973627.9,14.460558323465571,0.05451597872902261,1658181048887.145,2016
1939,CCRN,833537000.0,0.266,0.023,0.0096,0.0527,0.0142,0.0657,3.4805,0.5752,0.0242,-0.0712,0.1296,0.135,0.2243,0.0,61.68,30.1745,3.2895,Industrials,509028232.2,-17.250323179320084,0.030697988771589454,1658181048887.145,2016
1944,AIT,2519428000.0,0.2808,0.051,0.0117,0.045,0.0572,0.0481,2.0688,0.4983,0.0426,-0.073,0.0433,-0.198,0.0338,-0.3534,60.1867,15.6697,2.6777,Industrials,1761698415.9,15.048933926886068,0.10624282656482707,1658181048887.145,2016
1945,SNX,14061837000.0,0.0912,0.036000000000000004,0.0167,0.1189,0.0876,0.1283,1.1296,0.4879,0.0529,0.132,0.0424,0.0733,0.0675,0.1313,19.7817,10.315,2.3331,Industrials,4650481871.37,13.127559366320114,0.2804568219188778,1658181048887.145,2016
1948,ACCO,1557100000.0,0.3307,0.145,0.0613,0.1348,0.0591,0.2064,2.8856,0.9824,-0.0829,0.2081,-0.0943,-0.0277,-0.0219,0.0953,14.8315,9.138,2.0041,Industrials,1415545626.0,-7.575764933770844,0.08536737450654228,1658181048887.145,2016
1949,ASGN,2440413000.0,0.3258,0.103,0.0398,0.1119,0.0759,0.2928,2.434,0.7369,0.1579,0.1621,0.2683,0.2263,0.1723,0.0496,24.3825,11.8079,2.7177,Industrials,2362054115.92,44.0385436610579,0.14244850509570384,1658181048887.145,2016
1953,VMI,2521676000.0,0.2602,0.136,0.0687,0.1836,0.0956,0.1218,1.0419,0.8017,0.0838,0.1233,0.0216,-0.0227,-0.0316,-0.0954,18.6523,10.4675,3.4179,Industrials,3224706909.75,16.897693435602864,0.1944725464034339,1658181048887.145,2016
1955,FCN,1810394000.0,0.3312,0.111,0.0472,0.0708,0.0556,0.1833,0.5828,0.3028,0.0964,0.0716,0.0224,-0.0447,0.0131,0.0,21.3254,9.95,1.5643,Industrials,1888698542.85,-3.6122966600301027,0.11390182900218054,1658181048887.145,2016
1958,BOOM,158575000.0,0.2439,0.039,-0.041,-0.0579,-0.0263,-0.0652,1.5202,0.14,0.016,0.0,-0.0679,0.0,-0.0907,0.0,0.0,39.6999,2.0384,Industrials,233888515.15,55.9047879163565,0.01410512533037147,1658181048887.145,2016
1959,EXLS,685988000.0,0.3473,0.175,0.09,0.116,0.1125,0.2033,-1.5721,0.0856,0.1682,0.1158,0.114,0.0986,0.1184,0.0779,27.3098,12.4816,3.1774,Industrials,1683737352.75,20.099499450987253,0.10154122518044738,1658181048887.145,2016
1961,MNTX,173197000.0,0.1728,-0.142,-0.2142,-0.5119,-0.0278,-0.4444,-4.0994,1.4668,0.035,0.0,-0.029,0.0,-0.1604,0.0,0.0,0.0,1.5736,Industrials,114069782.55,36.170214492846156,0.006879211568999395,1658181048887.145,2016
1962,LSTR,3167634000.0,0.154,0.08199999999999999,0.0434,0.2532,0.251,0.218,-0.2737,0.3217,0.0555,0.0516,0.0624,0.0642,0.0916,0.0097,26.2883,13.5467,6.5986,Industrials,3580141410.3,21.999435528149746,0.21590775100841614,1658181048887.145,2016
1963,ARTX,92975752.0,0.3028,0.038,-0.0306,-0.0438,0.0016,-0.0955,1.7831,0.2075,-0.0317,0.0,-0.0384,0.0,-0.1208,0.0,0.0,27.6666,1.3845,Industrials,92533784.0,1.4285700661795482,0.005580439124069244,1658181048887.145,2016
1964,SRT,307200000.0,0.1186,-0.003,-0.0553,-0.3725,-0.1025,-0.4888,-54.8856,1.0471,0.0264,0.0,-0.0402,0.0,-0.054000000000000006,0.0,287.3333,11.1815,3.0381,Industrials,135737260.84,15.661257533557,0.00818591316859503,1658181048887.145,2016
1965,CBZ,799832000.0,0.1277,0.119,0.0501,0.0835,0.0549,0.3295,1.6968,0.4017,0.064,0.0834,0.0498,0.0617,0.0316,-0.243,17.8571,9.4468,1.5189,Industrials,737457765.0,12.36363497647372,0.04447389900487224,1658181048887.145,2016
1966,SAIA,1250391000.0,0.7132,0.124,0.0384,0.0994,0.0737,0.0768,0.4646,0.1528,0.0221,0.0,0.028,0.3191,0.0193,0.0202,23.3854,7.7406,2.3316,Industrials,1131811406.9,57.57237771856643,0.06825620203895061,1658181048887.145,2016
1970,AIR,1525400000.0,0.1528,0.073,0.0313,0.0551,0.0431,0.0488,1.056,0.1711,0.061,0.0359,-0.0068,-0.0481,-0.0119,-0.0028,17.8175,8.7182,0.9797,Industrials,848206271.51,19.1690810278551,0.05115281422853413,1658181048887.145,2016
1978,FWRD,1030210000.0,0.4812,0.095,0.0267,0.0551,0.064,0.1064,0.2066,0.0576,0.1152,-0.0542,0.1282,-0.1112,0.1595,-0.2071,53.8111,15.3033,2.962,Industrials,1478229907.03,20.013254069661844,0.08914767829617185,1658181048887.145,2016
1980,LECO,2274614000.0,0.3458,0.158,0.0872,0.2789,0.1746,0.193,0.7998,0.9917,0.0407,0.0389,0.0136,0.0297,-0.0048,-0.0584,26.5,15.1105,7.2305,Industrials,5144351878.47,19.440900796284012,0.3102406629193193,1658181048887.145,2016
1981,ROL,1573477000.0,0.5091,0.197,0.1064,0.2944,0.3277,1.1412,-0.4598,0.0,0.0664,0.1164,0.0568,0.1091,0.0571,0.1087,43.7778,23.0328,12.8305,Industrials,7295154269.5449,41.30021773775905,0.4399492006280555,1658181048887.145,2016
1983,PRGX,140844000.0,0.3518,0.065,0.0064,0.0173,0.0453,0.0313,-1.3325,0.0687,-0.154,0.0,-0.0491,-0.1846,0.0161,0.0,152.5,13.2306,2.5178,Industrials,133005455.3,16.39344287924599,0.008021166047535276,1658181048887.145,2016
1984,EXPO,315076000.0,0.2457,0.239,0.1507,0.1737,0.2583,0.206,-2.3084,0.0,0.0841,0.149,0.0437,0.0923,0.0303,0.081,33.5,18.1982,5.7936,Industrials,1543229800.2,20.46061632077416,0.09306762981254114,1658181048887.145,2016
1985,KFY,1346714000.0,0.915,0.064,0.023,0.0296,0.0283,0.1091,-1.6841,0.1339,0.064,-0.0884,0.0841,-0.1464,0.1264,-0.0575,46.569,16.3372,1.4473,Industrials,1547233250.19,41.64136137969784,0.09330906605333565,1658181048887.145,2016
1987,LDL,566852000.0,0.2449,0.133,0.0656,0.136,0.0949,0.1141,0.7515,0.4709,0.0589,0.1328,0.0797,0.2179,0.1184,0.24,28.5909,15.02,3.8889,Industrials,1079195553.8,-19.316377156016507,0.06508309539083687,1658181048887.145,2016
1989,CR,2748000000.0,0.3602,0.097,0.0447,0.1083,0.0489,0.1144,0.8824,0.6573,0.024,-0.0257,0.0177,0.359,0.0157,-0.1788,34.8571,16.9635,3.8156,Industrials,4293658069.2,24.01242985404385,0.2589378326378535,1658181048887.145,2016
1990,LNN,516411000.0,0.2878,0.099,0.0392,0.0806,0.0724,0.076,0.2729,0.4658,0.0922,0.0624,0.0443,-0.0871,-0.0419,-0.3035,38.6882,15.2954,3.0415,Industrials,764943723.04,18.557553777816764,0.046131495927623625,1658181048887.145,2016
1993,AVAV,233738000.0,0.4517,0.068,0.0384,0.0248,0.0918,0.0285,-14.3788,0.0012,-0.005,-0.076,-0.0554,-0.2009,-0.0216,-0.0612,75.3846,29.0721,1.864,Industrials,686698034.4,108.54065804306174,0.04141272962086158,1658181048887.145,2016
1995,GIFI,286326000.0,0.0868,0.109,0.0123,0.0134,0.0137,0.0124,-1.6341,0.0,-0.0132,-0.1689,-0.0183,0.0,-0.2252,-0.2169,52.2917,4.2355,0.6987,Industrials,183788562.85,7.495483928587104,0.01108374522633376,1658181048887.145,2016
1997,SSD,860661000.0,0.4762,0.195,0.1043,0.1036,0.1369,0.1265,-1.3532,0.0,0.0002,-0.0128,0.0775,0.1242,0.0718,0.2111,23.8289,11.3029,2.4519,Industrials,2118686388.32,30.568621341699266,0.12777171646859153,1658181048887.145,2016
1998,TNC,808572000.0,0.4348,0.106,0.0576,0.1673,0.1512,0.1682,-0.2597,0.1299,0.0364,0.0518,0.0288,0.08900000000000001,0.0393,0.0656,27.2932,14.6118,4.5722,Industrials,1279990780.2,1.3277339640903054,0.07719246225006854,1658181048887.145,2016
1999,HURN,797984000.0,0.3428,0.151,0.0471,0.058,0.0464,0.4901,2.2847,0.4507,0.0676,0.0247,0.0417,0.1314,0.1191,-0.1568,25.8989,10.6037,1.4999,Industrials,1001473403.5,-12.255960733606855,0.06039590213457806,1658181048887.145,2016
2002,CVTI,670651000.0,0.2355,0.16,0.0251,0.0712,0.0367,0.0328,1.9447,0.9137,-0.0277,0.0,-0.0365,0.0,-0.0719,0.3786,22.1613,5.4461,1.5864,Industrials,374984914.59,39.39834396611528,0.022614232314478785,1658181048887.145,2016
2004,NNBR,584954000.0,0.2669,0.199,0.0114,0.0215,0.0178,0.0179,6.7901,2.5810000000000004,0.0116,-0.1157,-0.0303,-0.2766,-0.0012,-0.3729,79.2,11.4131,1.7374,Industrials,539344812.6,40.97738980454506,0.03252629216586274,1658181048887.145,2016
2006,ROLL,597472000.0,0.3662,0.21600000000000005,0.1069,0.1029,0.0765,0.1216,2.5093,0.5857,0.0195,0.1109,0.1071,0.1135,0.1268,0.0306,26.32,16.0143,2.709,Industrials,1746389489.46,35.14380752227477,0.1053195904411074,1658181048887.145,2016
2007,NSSC,82513000.0,0.3343,0.094,0.07,0.1126,0.0756,0.1345,0.1285,0.0936,0.022,-0.0011,0.0318,0.3912,0.0557,0.2482,20.5161,15.5598,2.3412,Industrials,119484639.48,3.5502981953434287,0.007205765592375436,1658181048887.145,2016
2011,CLCT,60954000.0,0.6243,0.227,0.1253,0.5095,2.1322,0.8304,-0.863,0.0,0.0619,0.0859,0.0453,0.0631,0.0579,0.0833,21.9444,11.8109,11.1388,Industrials,175737554.0,45.90237608150729,0.01059821266911371,1658181048887.145,2016
2012,BBSI,840586000.0,0.1731,0.035,0.0224,0.2697,0.0,-1.4342,-11.9103,0.0662,0.1752,0.0595,0.3009,0.1287,0.1546,0.0565,24.7615,3.8202,6.6918,Industrials,466347281.46,1.905338379445711,0.028124026732363125,1658181048887.145,2016
2014,CIR,590259000.0,0.3102,0.065,0.0171,0.025,0.0106,0.0287,4.9967,0.6212,-0.003,-0.1036,-0.055,-0.2196,-0.0971,-0.3879,107.0806,33.2413,2.6987,Industrials,1090523998.92,-26.46793085668992,0.06576628044638934,1658181048887.145,2016
2017,KFRC,1319706000.0,0.3095,0.049,0.0248,0.2692,0.1315,0.1836,1.7613,0.949,0.0888,0.0449,0.1375,0.1184,0.1643,0.5742,18.7302,11.6455,4.9503,Industrials,640009037.2,9.479887895873604,0.03859705414131522,1658181048887.145,2016
2019,NSP,2941347000.0,0.1671,0.042,0.0224,1.0903,0.0,0.5516,-1.8204,1.7249,0.1072,0.0638,0.1254,0.2131,0.1615,0.3528,23.0484,10.4181,25.1174,Industrials,1520229789.3,64.73855347550425,0.09168056710817385,1658181048887.145,2016
2021,RECN,598521000.0,0.3879,0.096,0.0509,0.0888,0.146,0.1802,-2.0166,0.0,0.0205,-0.0419,0.0644,0.0881,0.0609,0.1812,19.0,7.936,1.6637,Industrials,572730677.72,-17.965101576789177,0.034539695053466976,1658181048887.145,2016
2023,MORN,798600000.0,0.5689,0.37,0.2016,0.2312,0.1503,0.4891,-0.1828,0.3589,0.0927,0.1153,0.0803,0.1375,0.0711,0.1189,19.8342,10.63,4.5797,Industrials,3194115878.2,32.62324073901601,0.19262769167116384,1658181048887.145,2016
2025,AIMC,708906000.0,0.3133,0.106,0.0355,0.0887,0.0442,0.0719,3.9827,1.3046,-0.2329,-0.185,0.0162,-0.07200000000000001,0.0071,-0.1339,38.8144,16.8971,3.4314,Industrials,974544760.95,35.89330950494535,0.05877191526245257,1658181048887.145,2016
2027,CTEK,60200383.0,0.2045,0.013,0.0832,0.3549,0.0019,0.7684,-6.6397,0.0673,0.1444,0.0,0.1684,0.0,0.0499,0.4536,3.8852,18.2143,1.3744,Industrials,19400206.17,70.88609224888084,0.0011699691166426043,1658181048887.145,2016
2029,ATRO,633123000.0,0.2519,0.156,0.0765,0.1435,0.091,0.1662,1.3163,0.4389,0.102,0.1458,0.1216,0.0748,0.1417,0.1237,19.9756,9.7598,2.4753,Industrials,835303817.3856,21.970590626297565,0.05037470534030029,1658181048887.145,2016
2030,AZZ,889400000.0,0.2565,0.185,0.0849,0.156,0.0915,0.1926,1.7304,0.6723,0.1519,0.2365,0.1768,0.1586,0.1522,0.0704,17.2355,9.6407,2.6899,Industrials,1304768803.0,-19.629573941840764,0.07868675159902891,1658181048887.145,2016
2032,ECOL,477665000.0,0.309,0.227,0.0717,0.1223,0.062,0.1228,2.4585,0.9983,0.1303,0.0602,0.2092,0.0935,0.2671,-0.03,31.1709,12.3449,3.8194,Industrials,1072651013.0,5.0378267126665905,0.06468841347088657,1658181048887.145,2016
2036,GV,130423463.0,0.2826,0.212,0.0997,0.2694,0.2299,0.1963,0.0563,0.4629,0.1068,0.1586,0.3177,0.7163,0.135,0.5092,11.0784,5.2452,2.9803,Industrials,143800150.1,-13.274336059125776,0.008672162198241778,1658181048887.145,2016
2038,FSS,707900000.0,0.2587,0.116,0.0619,0.1111,0.071,0.1468,0.1618,0.1624,-0.0344,0.0429,0.0114,0.0,0.0096,-0.3429,22.0417,11.7274,2.396,Industrials,950695873.14,28.643577713160703,0.05733365929963079,1658181048887.145,2016
2042,CLH,2755226000.0,0.2985,0.138,-0.0145,-0.0368,0.0187,-0.0181,3.4972,1.5064,0.0847,0.0,0.0503,0.0,-0.0615,0.0,0.0,11.9341,2.9516,Industrials,3199641519.75,-2.780267689794703,0.1929609267876614,1658181048887.145,2016
2043,MATX,1941600000.0,0.1669,0.13,0.0419,0.1645,0.0502,0.0861,2.8804,1.493,0.0204,-0.0394,0.0508,0.181,0.0552,0.1452,19.0899,9.0214,3.1421,Industrials,1545683832.88,-15.159382048772182,0.09321562527308794,1658181048887.145,2016
2046,ALGT,1378942000.0,0.4305,0.35,0.1602,0.4663,0.2285,0.1964,0.9598,1.7066,0.0933,0.2696,0.1527,0.3875,0.1677,0.4015,12.4793,6.6615,5.7448,Industrials,2748314186.2,-4.984183170425912,0.16574270873765418,1658181048887.145,2016
2047,WTS,1398400000.0,0.4045,0.14400000000000002,0.0602,0.1144,0.0748,0.1443,1.5476,0.8833,0.0096,0.0101,0.015,0.0658,-0.0069,0.1403,26.8571,12.7196,3.0474,Industrials,2252265173.2,16.76211091142432,0.13582745832920734,1658181048887.145,2016
2048,RAIL,523731000.0,0.0767,0.049,0.0235,0.048,0.0531,0.0479,-3.842,0.0,-0.0941,-0.2071,0.0089,0.194,0.207,0.0,15.1,3.4361,0.7211,Industrials,187009423.0,14.946341685074348,0.011277985786021835,1658181048887.145,2016
2049,FIX,1634340000.0,0.2105,0.079,0.0397,0.1723,0.1764,0.3898,-0.2258,0.0075,0.0525,0.0931,0.0611,0.0,0.063,0.334,19.0805,9.3082,3.2792,Industrials,1235350685.6,32.53282108825823,0.07450035003289181,1658181048887.145,2016
2050,ARCB,2700219000.0,1.0,0.051,0.0069,0.0311,0.0274,0.0297,0.5245,0.4068,0.0343,-0.1419,0.0691,0.2446,0.0545,0.0561,40.1389,5.9498,1.2383,Industrials,740490423.4,25.28338193149945,0.04465678967305562,1658181048887.145,2016
2054,HAYN,406359000.0,0.1171,0.062,0.0124,0.0161,0.005,0.0098,-2.229,0.0265,-0.0275,-0.195,-0.0608,-0.3091,-0.0565,-0.3854,92.775,16.0626,1.4743,Industrials,463546539.39,-24.25658919152785,0.02795512225285049,1658181048887.145,2016
2055,ORN,578236000.0,0.1167,0.066,-0.0063,-0.016,0.0073,-0.0154,2.6362,0.4477,0.0616,0.0,0.1688,0.0,0.1737,0.0,0.0,10.4349,1.3209,Industrials,298674137.97,-27.43280860622575,0.01801215483498917,1658181048887.145,2016
2057,GRC,382071000.0,0.2422,0.136,0.0651,0.0822,0.0825,0.09,-1.1075,0.0,0.035,0.027000000000000003,0.0134,-0.0277,-0.0062,-0.0596,33.4632,14.8398,2.7386,Industrials,829436800.17,-0.2159278682908644,0.05002088286599704,1658181048887.145,2016
2059,AGX,413275000.0,0.2407,0.152,0.0879,0.1663,0.0,0.2074,-4.3682,0.0,0.1297,0.0,0.1583,0.3391,0.1148,0.1342,12.3862,2.8076,2.0682,Industrials,451762510.43,-34.9768869306983,0.02724446228191978,1658181048887.145,2016
2065,KAMN,1808376000.0,0.3028,0.08199999999999999,0.0325,0.104,0.0558,0.1129,2.519,0.7355,0.0493,0.0508,0.0345,0.0219,0.0256,0.0056,22.7143,11.4958,2.3644,Industrials,1336138631.58,21.23602208886156,0.08057857327924008,1658181048887.145,2016
2066,HIL,516012000.0,0.3044,-0.035,-0.0655,-0.4547,-0.0369,-0.2359,-6.2423,1.938,-0.0137,0.0,-0.0524,0.0,-0.1222,0.0,0.0,0.0,2.9249,Industrials,217421878.8,29.761906113484073,0.01311207114240742,1658181048887.145,2016
2067,NL,108920000.0,0.3229,0.15,0.1407,0.0861,-0.0019,0.1213,-5.9079,0.0028,-0.0544,-0.0521,0.064,-0.2845,0.0575,0.0,27.4194,19.4504,2.3269,Industrials,414000014.0,67.64705882352942,0.024967117690667603,1658181048887.145,2016
2068,GHM,90039000.0,0.2583,0.124,0.0681,0.0561,0.1056,0.0655,-5.8039999999999985,0.0019,0.0409,0.0458,0.0382,0.0075,-0.0482,-0.1793,32.6393,11.6705,1.7749,Industrials,195277359.64,-12.636535837038783,0.011776600617348539,1658181048887.145,2016
2070,RGR,664328000.0,0.3305,0.258,0.1317,0.329,0.4697,0.3674,-0.5081,0.0,0.1681,0.5759,0.1518,0.1701,-0.0053,-0.071,11.5693,5.4060000000000015,3.8136,Industrials,1014045596.3,7.120577471735111,0.061154093938086934,1658181048887.145,2016
2071,TTEC,1275258000.0,0.2616,0.097,0.0264,0.0949,0.0546,0.0832,1.3157,0.6123,0.0439,-0.0037,0.0526,-0.1151,0.0498,-0.1851,42.8169,12.7886,3.9726,Industrials,1412991604.8,34.19876964434777,0.08521334903376811,1658181048887.145,2016
2072,ULBI,82460000.0,0.3045,0.08,0.0426,0.0516,0.0374,0.0761,-1.6231,0.0,-0.0149,0.0,-0.0718,0.0,0.0618,0.0,21.4348,9.7641,1.1057,Industrials,75109762.78,32.86004906296659,0.004529647883167427,1658181048887.145,2016
