,Company,Revenue,Gross Margin,EBITDA Margin,Net Profit Margin,returnOnEquity,ROIC,returnOnAssets,Net Debt to EBITDA,Debt to Equity,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),PE ratio,Enterprise Value over EBITDA,priceBookValueRatio,Sector,Market Cap,priceVar,Market Capitalisation,Sector Market Cap,year
1955,GTLS,842900000.0,0.2748,0.079,0.0332,0.0349,0.0055,0.0527,5.6637,0.6209,0.0101,-0.0573,-0.0424,-0.1757,-0.1128,-0.3034,53.1758,28.1224,1.8561,Industrials,1489012270.86,34.38726926954262,0.07236303766254241,2057697298175.7004,2017
1956,SKYW,3122592000.0,0.6803,0.22,0.1374,0.2445,0.0568,0.0984,2.9185,1.5317,0.0114,0.1255,-0.0272,0.5258,-0.0156,0.0,6.401,6.9246,1.5653,Industrials,2747653931.0,-15.443569858629825,0.1335305213957367,2057697298175.7004,2017
1957,NPO,1309600000.0,0.3393,0.529,0.4122,0.5979,0.0405,0.6363,0.6201,0.6851,0.0427,0.307,0.0144,0.6648,0.065,2.022,3.6978,3.5,2.2082,Industrials,1993527931.68,-34.850629106517005,0.09688149629429987,2057697298175.7004,2017
1958,SHLO,1041986000.0,0.1107,0.061,-0.0007,-0.0037,0.0395,-0.002,2.7606,0.9722,0.0414,0.0,0.0922,0.0,0.0374,0.0,0.0,6.1582,1.1229,Industrials,214588789.76,-31.411765603458186,0.010428588789529378,2057697298175.7004,2017
1959,ITT,2585300000.0,0.3171,0.16,0.0439,0.0711,0.0776,0.1031,-0.5472,0.1025,-0.1149,-0.1689,0.041,-0.0095,0.0031,-0.1394,41.1473,10.7519,2.9365,Industrials,4671040000.0,-7.931286839691823,0.2270032625372653,2057697298175.7004,2017
1960,WCC,7679021000.0,0.1933,0.05,0.0213,0.0771,0.0546,0.1072,3.3080000000000003,0.654,0.0179,-0.0413,0.0167,-0.0549,-0.027000000000000003,-0.1754,19.5322,11.4976,1.4812,Industrials,3139756178.4,-28.14371585760444,0.15258591150329176,2057697298175.7004,2017
1961,BRC,1113316000.0,0.5015,0.14300000000000002,0.0859,0.1366,0.1118,0.3001,-0.1642,0.1539,-0.0147,-0.008,0.0131,0.0,-0.0263,0.0,17.754,10.5174,2.4330000000000003,Industrials,1703063919.2,12.115021529483723,0.08276552244637203,2057697298175.7004,2017
1968,GWR,2208044000.0,0.6495,0.292,0.2487,0.1504,0.0337,0.1149,3.4867,0.6386,0.0917,0.1879,0.1184,0.4866,0.0656,0.2366,9.0123,11.2556,1.3601,Industrials,5015114393.56,-7.923874604982612,0.24372459438063446,2057697298175.7004,2017
1969,VVI,1306965000.0,0.0734,0.128,0.0442,0.1345,0.1055,0.3169,0.9308,0.4875,0.0282,0.0275,0.0489,0.5710000000000001,0.0645,0.0271,19.894,7.8111,2.6494,Industrials,1149166324.0,-10.367236016524034,0.055847199926773505,2057697298175.7004,2017
1971,ICFI,1229162000.0,0.3722,0.09,0.0512,0.1021,0.0597,0.4333,1.6491,0.3348,0.0246,0.0158,0.0657,0.1159,0.0694,0.1796,16.0597,10.6752,1.6282,Industrials,1002961442.8,21.38823283968085,0.048741933212878244,2057697298175.7004,2017
1972,ACIW,1024191000.0,0.5584,0.18,0.005,0.0067,0.0356,0.0285,3.3333,0.8969,0.1013,0.0,0.086,-0.3648,-0.0067,-0.5803,567.25,17.8919,3.5892,Industrials,2690562592.56,21.94799217726489,0.13075599578934088,2057697298175.7004,2017
1973,CECE,345051000.0,0.3281,0.07,-0.0088,-0.0162,0.0158,-0.0338,3.7014,0.6439,-0.0544,0.0,0.019,0.0,-0.0067,0.0,0.0,11.211,0.9709,Industrials,181868080.76,28.816799519814037,0.008838427348922477,2057697298175.7004,2017
1979,GLDD,592159000.0,0.0722,0.029,-0.0528,-0.1413,-0.0181,-0.0614,24.3623,1.9402,-0.0088,0.0,-0.0059,0.0,-0.105,0.0,0.0,43.4395,1.4612,Industrials,323797871.25,26.095235915411084,0.01573593314901422,2057697298175.7004,2017
1983,HXL,1973300000.0,0.2796,0.232,0.1439,0.19,0.08900000000000001,0.1256,1.6357,0.5417,0.0582,0.1709,0.067,0.1384,0.0435,0.1316,19.7029,13.7202,3.7247,Industrials,5539536858.24,-6.226875560530496,0.26921048412471577,2057697298175.7004,2017
1984,EME,7686999000.0,0.1492,0.055,0.0296,0.1358,0.1104,0.2987,-0.3752,0.1854,0.0365,0.0705,0.0702,0.1189,0.0962,0.1404,21.3438,11.1245,2.8808,Industrials,4820378638.2,-26.869121003939377,0.2342608236145141,2057697298175.7004,2017
1988,HUBG,3123063000.0,0.1081,0.048,0.0433,0.1756,0.0378,0.1937,1.8145,0.393,0.0816,0.1015,0.022,0.1728,-0.0124,0.4239,12.0885,12.93,2.1236,Industrials,1678396057.2,-24.654473333366926,0.08156671336877495,2057697298175.7004,2017
1989,TWI,1468922000.0,0.1091,0.027000000000000003,-0.0409,-0.1871,-0.0097,-0.0722,7.7133,1.4047,-0.0052,0.0,-0.1002,0.0,-0.1127,0.0,0.0,27.3659,2.4354,Industrials,782839842.24,-64.36475699597362,0.03804446081228978,2057697298175.7004,2017
1990,DCO,558183000.0,0.1848,0.07,0.036000000000000004,0.0852,0.0202,0.08,5.4396,0.9171,0.0342,-0.0059,-0.0688,0.0132,-0.1012,-0.0083,16.0955,13.6928,1.3781,Industrials,324552500.25,26.771379331304196,0.01577260661894923,2057697298175.7004,2017
1991,MMS,2450961000.0,0.2497,0.156,0.0854,0.2228,0.2267,0.4731,-0.4357,0.0,0.1881,0.0,0.1922,0.2321,0.1411,0.1409,20.5078,10.6848,4.5663,Industrials,4243759419.0,-8.246267159114606,0.20623827531689934,2057697298175.7004,2017
1992,ERII,69129000.0,0.7243,0.197,0.2655,0.1997,0.1717,0.16399999999999998,-7.3867,0.0003,0.0357,0.0871,0.0921,0.0,0.2979,0.0,26.2647,27.8125,5.2138,Industrials,478603662.55,-24.63606059259803,0.023259187003565454,2057697298175.7004,2017
1993,AEGN,1359019000.0,0.2096,-0.003,-0.0511,-0.1404,-0.0361,-0.1598,-59.6678,0.6976,0.0876,0.0,0.1005,0.0,0.0547,0.0,0.0,0.0,1.6716,Industrials,826181253.4,-35.74803173257469,0.040150767274295895,2057697298175.7004,2017
1995,ZBRA,3722000000.0,0.4594,0.155,0.0046,0.0204,0.0617,0.052000000000000005,3.7457,2.6703,0.1866,-0.1489,0.2944,-0.3305,0.2874,-0.2017,314.2727,13.2893,6.6149,Industrials,5516241975.84,53.533889820830964,0.26807839912753706,2057697298175.7004,2017
1996,BGG,1786103000.0,0.2149,0.087,0.0317,0.1013,0.0494,0.0783,1.0253,0.3965,-0.0024,0.2585,0.0007,0.1779,0.0184,0.3,18.5344,7.6774,1.8258,Industrials,1038643988.52,-46.6240950909804,0.05047603403284021,2057697298175.7004,2017
1999,CCRN,865048000.0,0.2642,0.02,0.0434,0.1582,0.0208,0.2922,4.2297,0.4181,0.0095,0.0337,0.1147,0.0,0.0764,0.0,12.0748,31.3178,1.9492,Industrials,471333370.12,-43.266254795498135,0.022905865237703896,2057697298175.7004,2017
2004,AIT,2593746000.0,0.2844,0.083,0.0516,0.1797,0.1121,0.1967,0.8657,0.3913,0.0358,0.0556,0.0337,0.0588,0.0411,0.083,17.2157,11.562,3.0926,Industrials,2304778010.85,-19.236124114917484,0.11200763168097438,2057697298175.7004,2017
2005,SNX,17045700000.0,0.091,0.039,0.0177,0.1319,0.0815,0.1473,2.0591,0.8502,0.0668,0.1408,0.0892,0.1297,0.0622,0.1763,18.0637,10.1837,2.3638,Industrials,5443254519.6,-40.25884962843237,0.26453135378200887,2057697298175.7004,2017
2008,ACCO,1948800000.0,0.3373,0.139,0.0676,0.1701,0.0518,0.2312,3.1638,1.2045,-0.0614,0.0,-0.0072,-0.0013,0.0666,0.1478,10.2459,8.0895,1.7214,Industrials,1331887800.0,-44.58447747191828,0.06472710058864423,2057697298175.7004,2017
2009,ASGN,2625924000.0,0.3237,0.108,0.06,0.159,0.0874,0.4035,1.902,0.5802,0.1197,0.2746,0.1555,0.269,0.1572,0.2763,21.0498,13.5417,3.3254,Industrials,3295664887.68,-13.983586687188325,0.1601627649801479,2057697298175.7004,2017
2013,VMI,2745967000.0,0.2483,0.128,0.0423,0.1045,0.1,0.0732,0.7449,0.6785,0.0768,0.0346,0.0132,-0.1017,-0.0146,-0.1173,32.4322,11.4936,3.3998,Industrials,3783395248.0,-32.94833043870093,0.18386549136037925,2057697298175.7004,2017
2015,FCN,1807732000.0,0.3276,0.085,0.0597,0.0906,0.0417,0.2352,1.1714,0.3325,0.0862,0.047,0.0461,0.0,0.0362,0.2566,15.7025,11.9551,1.3951,Industrials,1662880748.88,52.11138393224486,0.08081270021369352,2057697298175.7004,2017
2018,BOOM,192803000.0,0.308,-0.016,-0.0978,-0.1782,-0.0647,-0.1651,-2.9319,0.17,-0.0017,0.0,-0.0155,0.0,-0.0316,0.0,0.0,0.0,3.3458,Industrials,363325813.2,43.0886124576139,0.0176569125848644,2057697298175.7004,2017
2019,EXLS,762310000.0,0.3505,0.165,0.0641,0.0815,0.1085,0.1303,-1.6794,0.1022,0.1547,0.0427,0.1017,0.0196,0.139,0.134,41.8472,14.5659,3.4246,Industrials,2045403613.24,-12.678392967890895,0.09940255133995658,2057697298175.7004,2017
2021,MNTX,213112000.0,0.1729,0.016,-0.0379,-0.114,-0.001,-0.1526,26.5444,1.3530000000000002,0.003,0.0,-0.056,0.0,0.0071,0.0,0.0,71.858,2.1856,Industrials,154473815.07,-39.121116025878614,0.007507120469417555,2057697298175.7004,2017
2022,LSTR,3646364000.0,0.1491,0.078,0.0486,0.2722,0.2543,0.2572,-0.4356,0.2572,0.065,0.0754,0.0782,0.0861,0.0687,0.1079,24.763,14.9724,6.7398,Industrials,4385425786.5,-6.602818297313416,0.21312297928310453,2057697298175.7004,2017
2023,ARTX,98722678.0,0.28,0.07,0.0713,0.0947,0.0196,0.2022,1.5453,0.2142,-0.0308,0.0,-0.0721,0.0,-0.0745,0.1882,13.1481,15.071,1.286,Industrials,93702420.4,-26.19718533095757,0.004553751442599166,2057697298175.7004,2017
2024,SRT,292604000.0,0.1106,0.049,0.0013,0.0088,0.0223,0.0116,2.1988,0.7658,0.0208,0.0,0.004,0.0,0.1181,0.0,0.0,17.6045,3.3798,Industrials,158520734.62,-32.2810559874822,0.007703792718226353,2057697298175.7004,2017
2025,CBZ,855340000.0,0.1166,0.121,0.0589,0.0949,0.0514,0.3598,1.3952,0.3347,0.0525,0.0637,0.049,0.0803,0.0219,0.1496,16.7021,9.7235,1.598,Industrials,861159648.1,25.477713390249672,0.04185064775384995,2057697298175.7004,2017
2026,SAIA,1404703000.0,0.7016,0.129,0.0649,0.1564,0.0731,0.118,0.7047,0.2282,0.0158,0.1498,0.036000000000000004,0.2156,0.0197,0.1896,20.028,10.7241,3.1411,Industrials,1822562241.5,-21.930070356889203,0.08857290346426731,2057697298175.7004,2017
2030,AIR,1590800000.0,0.1656,0.077,0.0355,0.0618,0.0444,0.0681,1.1737,0.1687,0.05,0.0046,-0.0199,-0.0041,0.0238,-0.0369,21.0482,10.9558,1.3118,Industrials,1199285835.94,-4.700367461488201,0.05828290861844718,2057697298175.7004,2017
2038,FWRD,1169346000.0,0.4651,0.128,0.0746,0.1638,0.1091,0.2837,0.2474,0.0769,0.1147,0.068,0.1425,0.1002,0.1526,0.1342,19.9172,11.7269,3.2282,Industrials,1719644697.92,-4.0263589110710845,0.08357131534577954,2057697298175.7004,2017
2040,LECO,2624431000.0,0.3334,0.173,0.0943,0.2657,0.149,0.1872,0.4417,0.7581,0.0415,0.0477,0.0305,0.0397,0.0329,0.0471,24.5106,13.7954,6.5047,Industrials,6060045496.32,-12.794992544074585,0.2945061696728996,2057697298175.7004,2017
2041,ROL,1673957000.0,0.5102,0.209,0.107,0.2739,0.29100000000000004,1.7507,-0.3058,0.0,0.0696,0.1123,0.058,0.1013,0.0596,0.0929,56.5455,28.7442,15.5512,Industrials,10168540934.1,17.924958917963927,0.49417088427511463,2057697298175.7004,2017
2043,PRGX,161620000.0,0.3686,0.1,0.0197,0.0528,0.0681,0.0766,-0.3285,0.2251,-0.0886,-0.1816,-0.0201,-0.0721,0.094,0.0,47.3333,9.5266,2.4807,Industrials,159002611.4,33.38028724267835,0.00772721097223423,2057697298175.7004,2017
2044,EXPO,347799000.0,0.2583,0.255,0.1188,0.1429,0.3,0.1605,-2.2118,0.0,0.068,0.0874,0.0444,0.0301,0.0523,0.0118,45.5769,18.4556,6.4836,Industrials,1835144253.9,44.119370166791704,0.08918436426616248,2057697298175.7004,2017
2045,KFY,1621669000.0,0.9213,0.108,0.0519,0.0777,0.0624,0.1702,-0.9093,0.2363,0.0523,0.0071,0.1012,0.0506,0.1176,-0.0026,22.0473,9.7395,1.6819,Industrials,1865168552.91,-2.1508227799354405,0.09064348553908336,2057697298175.7004,2017
2047,LDL,698437000.0,0.2339,0.129,0.0706,0.1396,0.1037,0.1443,0.1921,0.2184,0.076,0.1787,0.1257,0.2354,0.0841,0.3019,17.6644,9.9568,2.4622,Industrials,880198127.15,-60.21547547605442,0.042775880005789,2057697298175.7004,2017
2049,CR,2786000000.0,0.3644,0.171,0.0617,0.1277,0.1057,0.1783,0.0784,0.5527,0.0073,0.0,0.0088,-0.052000000000000005,-0.02,-0.0413,31.0415,11.2733,3.9613,Industrials,5324277824.51,-18.261331062496687,0.25874932281003443,2057697298175.7004,2017
2050,LNN,517985000.0,0.28,0.11,0.0447,0.0858,0.0868,0.0842,-0.0813,0.4332,0.07200000000000001,0.0493,0.0228,-0.086,0.0028,-0.185,39.894,16.1113,3.4278,Industrials,925402827.36,9.194138570005993,0.04497273861322739,2057697298175.7004,2017
2053,AVAV,233105000.0,0.4156,0.098,0.0562,0.0343,0.0704,0.0407,-8.7166,0.0004,-0.0139,-0.0853,-0.0749,-0.1648,-0.0353,-0.0254,50.0702,20.5002,1.7296,Industrials,669415603.38,23.88331602288345,0.03253226818023652,2057697298175.7004,2017
2056,GIFI,171022000.0,-0.251,-0.326,-0.2618,-0.204,-0.2013,-0.204,0.1613,0.0,-0.1011,0.0,-0.2051,0.0,-0.3098,0.0,0.0,0.0,0.9265,Industrials,203353072.65,-47.106227165088775,0.009882555263608862,2057697298175.7004,2017
2058,SSD,977025000.0,0.4538,0.183,0.0948,0.1047,0.1177,0.1286,-0.9418,0.0,0.0201,0.0324,0.0867,0.17600000000000002,0.1024,0.1456,29.441,14.2389,3.0699,Industrials,2716279918.87,-4.38955588168054,0.1320058067470945,2057697298175.7004,2017
2059,TNC,1003066000.0,0.3986,0.067,-0.0062,-0.0209,0.0284,-0.0169,4.7174,1.2709,0.0475,0.0,0.073,0.0,0.079,0.0,0.0,24.42,4.4536,Industrials,1327262073.35,-29.05556871601312,0.06450229946487829,2057697298175.7004,2017
2060,HURN,807745000.0,0.33,-0.19,-0.2106,-0.338,-0.1472,-1.7471,-2.1256,0.6815,0.0217,0.0,0.039,0.0,0.064,0.0,0.0,0.0,1.7421,Industrials,901772764.75,25.91411379948716,0.043824364523853326,2057697298175.7004,2017
2063,CVTI,705007000.0,0.2262,0.147,0.0786,0.1878,0.0303,0.1017,1.9085,0.7243,-0.0272,0.0,-0.0335,0.4911,-0.0647,0.3746,9.2739,6.8516,1.7411,Industrials,513964370.7,-31.672596077255893,0.02497764715712399,2057697298175.7004,2017
2065,NNBR,619793000.0,0.2593,0.317,0.2631,0.3354,0.0179,0.2596,2.9741,1.6624,-0.0107,0.0,0.0076,0.3303,-0.0613,1.3476,4.7727,6.9576,1.6052,Industrials,781705804.95,-75.86992608478991,0.03798934885335368,2057697298175.7004,2017
2067,ROLL,615388000.0,0.3741,0.229,0.1148,0.0985,0.0803,0.1312,1.6379,0.3763,0.0581,0.0805,0.0757,0.0561,0.1263,0.0449,32.0967,18.0262,3.1844,Industrials,2310135276.15,3.628174760713761,0.11226798412954637,2057697298175.7004,2017
2068,NSSC,87374000.0,0.4155,0.08900000000000001,0.0641,0.0984,0.07,0.1183,0.0059,0.0615,0.0343,0.0349,0.0457,0.1999,0.0659,0.1844,31.3333,22.8568,3.1079,Industrials,177139775.8,82.08093288535996,0.008608641123115992,2057697298175.7004,2017
2072,CLCT,70158000.0,0.6173,0.212,0.1213,0.5346,1.2981,0.9928,-0.6598,0.0,0.0701,0.0,0.0622,0.0328,0.0371,0.0365,24.85,14.2255,13.2485,Industrials,221686800.3,-57.278908986230746,0.010773537997864974,2057697298175.7004,2017
2073,BBSI,920432000.0,0.1722,0.044,0.0273,0.2833,0.0,2.3115,-11.2359,0.0494,0.1727,0.0876,0.194,0.1527,0.1249,0.0,18.3988,0.3413,5.2327,Industrials,464740981.26,-8.9154312231495,0.02258548823833452,2057697298175.7004,2017
2075,CIR,661710000.0,0.3035,0.071,0.0178,0.0196,0.0087,0.0221,14.594,1.321,-0.002,-0.1115,-0.0396,-0.1676,-0.0591,-0.3719,69.9718,32.0625,1.4226,Industrials,819746827.2,-57.125605663811854,0.039838066946327126,2057697298175.7004,2017
2078,KFRC,1357940000.0,0.3005,0.053,0.0245,0.2479,0.1429,0.1653,1.6355,0.8871,0.0862,0.0305,0.1389,0.0,0.1166,-0.2298,19.697,11.1139,4.8593,Industrials,688149046.0,21.082528657006463,0.0334426762677919,2057697298175.7004,2017
2080,NSP,3300223000.0,0.1735,0.046,0.0256,1.2726,0.0,0.5632,-2.9859,1.5742,0.1043,0.0859,0.1348,0.2079,0.1938,0.5415,28.0941,12.6253,35.6699,Industrials,2365664723.5,65.96296108993818,0.11496660493248133,2057697298175.7004,2017
2082,RECN,583411000.0,0.3794,0.065,0.032,0.0783,0.0935,0.1575,-0.3785,0.2016,0.0156,-0.0667,0.0622,-0.0969,0.0708,0.0383,22.193,9.5311,1.5753,Industrials,375118811.65,-5.588059215177739,0.01823002887657822,2057697298175.7004,2017
2084,MORN,911700000.0,0.5760000000000001,0.297,0.1502,0.1701,0.1455,0.3867,-0.6395,0.2236,0.0781,0.0648,0.0948,0.0754,0.0788,0.2232,30.1994,14.5739,5.1065,Industrials,4122829990.46,14.378200966891306,0.2003613453793807,2057697298175.7004,2017
2086,AIMC,876737000.0,0.3145,0.131,0.0587,0.1296,0.0711,0.1262,1.95,0.6957,0.0203,0.1384,0.0198,0.1428,-0.0044,0.0572,27.9494,14.63,3.6444,Industrials,1456449259.5,-48.52170554408253,0.07078054001389072,2057697298175.7004,2017
2089,CTEK,71638947.0,0.2917,0.083,-0.0062,-0.0263,0.1078,2.1872,1.9017,0.9253,0.0764,0.0,0.0684,0.0,0.0828,0.0,0.0,8.1517,2.2029,Industrials,36961846.4,21.850890573046087,0.0017962722910104117,2057697298175.7004,2017
2091,ATRO,624464000.0,0.2196,0.092,0.0315,0.0596,0.0307,0.0582,4.4208,0.8237,0.0666,-0.0471,0.0658,-0.1199,-0.0094,-0.2883,59.6023,21.8597,3.0352,Industrials,1001398804.8764,-14.852375162699547,0.048665992114788385,2057697298175.7004,2017
2092,AZZ,863538000.0,0.2378,0.174,0.0709,0.1149,0.073,0.1575,1.7297,0.5091,0.1148,0.0974,0.1225,0.078,0.0412,0.0034,24.8517,11.8517,2.8564,Industrials,1522198639.65,-20.11139179612982,0.07397582924366673,2057697298175.7004,2017
2093,ECOL,504042000.0,0.3038,0.197,0.0979,0.1523,0.0531,0.1564,2.4584,0.8547,0.0981,0.0786,0.2009,0.1003,0.037000000000000005,0.0852,22.467,13.6781,3.4278,Industrials,1114307415.0,24.968697379876318,0.05415312621481863,2057697298175.7004,2017
2097,GV,113953519.0,0.2114,0.151,0.0728,0.1467,0.0974,0.1151,0.2102,0.3935,0.1536,0.0,0.069,-0.0706,0.0503,0.0,15.1515,7.6016,2.2504,Industrials,127256770.0,-54.80000019073486,0.006184426159903231,2057697298175.7004,2017
2099,FSS,898500000.0,0.2462,0.111,0.0686,0.1347,0.0503,0.1844,2.4165,0.6071,-0.0169,-0.0101,0.0314,0.0,0.066,0.0052,19.3398,14.4374,2.6043,Industrials,1194877953.36,1.2431655585769443,0.05806869428362213,2057697298175.7004,2017
2103,CLH,2944978000.0,0.2996,0.147,0.0342,0.0848,0.0348,0.045,2.9381,1.3714,0.0801,0.047,0.0491,-0.0601,-0.0292,0.0,30.1469,9.9555,2.5526,Industrials,3037971453.28,-7.514996421219211,0.14763937611102393,2057697298175.7004,2017
2104,MATX,2046900000.0,0.1592,0.122,0.1129,0.3411,0.0377,0.2017,3.3412,1.2657,0.0208,0.0489,0.0529,0.3776,0.0617,0.4843,5.7342,8.5667,1.9407,Industrials,1309516295.9,6.188329324657223,0.06363988994207176,2057697298175.7004,2017
2107,ALGT,1511203000.0,0.3554,0.238,0.1311,0.3581,0.101,0.1313,2.0616,2.1053,0.181,0.2299,0.1457,0.2451,0.136,0.361,12.6895,8.9471,4.4173,Industrials,2476801881.45,-33.6481090907818,0.12036764997679038,2057697298175.7004,2017
2108,WTS,1456700000.0,0.4135,0.147,0.0502,0.0882,0.0881,0.1117,1.0117,0.5996,0.0188,0.0058,0.0132,0.0226,-0.0042,0.1425,35.8491,13.1165,3.1537,Industrials,2595276500.0,-14.188586683373945,0.12612528102655832,2057697298175.7004,2017
2109,RAIL,409474000.0,0.0073,-0.053,-0.0551,-0.0974,-0.1667,-0.1019,6.2357,0.0,-0.068,0.0,-0.101,0.0,-0.1257,0.0,0.0,0.0,0.8859999999999999,Industrials,207008173.3,-59.94012124797701,0.010060185892430726,2057697298175.7004,2017
2110,FIX,1787922000.0,0.2049,0.079,0.0309,0.1322,0.1316,0.272,0.1695,0.1448,0.0587,0.0637,0.06,0.3255,0.0851,0.342,29.3919,11.5813,3.8696,Industrials,1615338831.0,1.0806182880806754,0.07850225747159781,2057697298175.7004,2017
2111,ARCB,2826457000.0,1.0,0.057,0.0211,0.0917,0.0452,0.084,0.5699,0.4128,0.0405,0.0016,0.0637,0.0,0.0307,0.0939,15.9267,6.4541,1.4541,Industrials,947281607.5,-6.576158944573858,0.04603600385439756,2057697298175.7004,2017
2116,HAYN,395209000.0,0.1156,0.015,-0.0258,-0.0305,0.0003,-0.0207,-6.6896,0.0237,-0.0466,0.0,-0.0754,0.0,-0.0456,0.0,0.0,73.3642,1.3667,Industrials,459909305.64,-17.84710899789746,0.022350678403851885,2057697298175.7004,2017
2117,ORN,578553000.0,0.1156,0.054000000000000006,0.0007,0.0017,0.003,0.0019,2.4727,0.3716,0.0679,-0.338,0.1391,0.0,0.1363,-0.6151,780.0,9.5496,0.9504,Industrials,219956552.4,-45.00000183398903,0.01068945138796691,2057697298175.7004,2017
2119,GRC,379389000.0,0.2668,0.14300000000000002,0.07,0.0816,0.0965,0.0887,-1.4639,0.0,0.0219,0.0151,0.003,-0.0109,-0.0426,-0.0958,31.3137,13.8554,2.5618,Industrials,833845538.62,3.062417428128555,0.04052323630687882,2057697298175.7004,2017
2121,AGX,675047000.0,0.2173,0.16399999999999998,0.1042,0.2412,0.0,0.2809,-4.727,0.0,0.1326,0.0,0.3387,0.4695,0.4047,0.1786,15.7923,5.4757,3.8798,Industrials,1128822588.75,-16.283991792324553,0.05485853481708821,2057697298175.7004,2017
2127,KAMN,1805909000.0,0.3021,0.087,0.0276,0.0784,0.0589,0.0725,2.301,0.6279,0.0391,-0.0237,0.0203,-0.0282,-0.0048,-0.0551,32.5889,12.6652,2.5688,Industrials,1631638048.18,-3.160570732349464,0.0792943670396305,2057697298175.7004,2017
2128,HIL,483736000.0,0.3036,0.083,0.0566,0.2509,-0.0191,0.3237,0.2714,0.3464,-0.0157,-0.0009,-0.0578,0.0,-0.0562,0.0,10.4808,7.3357,2.6234,Industrials,282736271.75,-43.48623795417429,0.013740421003646476,2057697298175.7004,2017
2129,NL,112035000.0,0.3108,1.02,1.0363,0.3462,0.0026,0.8084,-0.8858,0.0015,-0.0453,0.0,0.0611,0.0925,0.0254,0.5968,5.5462,4.7435,1.9176,Industrials,643036468.8,-73.40909059711069,0.03125029465558899,2057697298175.7004,2017
2130,GHM,91769000.0,0.2414,0.102,0.0547,0.044,0.0903,0.0525,-7.8022,0.0022,0.034,-0.0134,-0.0183,-0.1336,-0.0237,-0.1994,44.2308,16.041,1.9626,Industrials,223769070.0,8.279705149606237,0.010874732167767713,2057697298175.7004,2017
2132,RGR,522256000.0,0.2949,0.215,0.0998,0.2266,0.2838,0.2393,-0.5665,0.0,0.1588,0.2077,0.0314,-0.0409,0.0224,0.1457,19.3878,8.2984,4.3164,Industrials,993420852.0,-4.799539234463042,0.04827827945736919,2057697298175.7004,2017
2133,TTEC,1477365000.0,0.2486,0.111,0.0049,0.0204,0.0789,0.0144,1.648,0.9667,0.0515,-0.1448,0.087,-0.3416,0.0857,-0.5239,251.25,12.916,5.1801,Industrials,1843134382.8,-27.548058505417384,0.08957266865413459,2057697298175.7004,2017
2134,ULBI,85531000.0,0.3067,0.104,0.0894,0.0966,0.0625,0.1384,-2.0621,0.0,-0.0477,0.0306,-0.0117,0.0,0.1312,0.0,13.2653,9.3654,1.2825,Industrials,101578834.5,3.8461538461538463,0.004936529517245179,2057697298175.7004,2017
2139,RAVN,277395000.0,0.2819,0.156,0.0728,0.0778,0.0798,0.0931,-1.17,0.0,0.0245,-0.0229,-0.0615,-0.1675,-0.1089,-0.2204,44.7321,19.7544,3.4915,Industrials,905778090.3,6.639689993065562,0.04401901538691034,2057697298175.7004,2017
2142,TTEK,2753360000.0,0.1284,0.083,0.0428,0.127,0.0926,0.21,0.7263,0.3844,0.0608,0.0998,0.0244,0.0464,0.0784,0.0719,22.7778,12.3303,2.8601,Industrials,2666401716.2,8.167222376165666,0.1295818252064558,2057697298175.7004,2017
2143,CCF,252560000.0,0.4218,0.301,0.1664,0.1992,0.2113,0.3456,-0.6232,0.0,0.0564,0.1367,0.0994,0.3364,0.0295,0.1515,20.8241,10.8991,4.1068,Industrials,875557375.0,-16.030325963478447,0.04255034867257909,2057697298175.7004,2017
2144,RLGT,777613000.0,0.2503,0.03,0.0063,0.0394,0.0491,0.139,1.4789,0.3275,0.2173,0.3541,0.1158,0.1106,0.1542,-0.1313,89.6667,12.7157,2.1315,Industrials,263008606.04,-8.798280275476818,0.012781695649460996,2057697298175.7004,2017
2146,HBP,753200000.0,0.2069,0.005,-0.0094,-0.1068,0.0004,-0.049,25.0488,1.5489,-0.0317,0.0,0.0586,0.0,0.0446,0.0,0.0,67.6558,2.5579,Industrials,174688731.0,-73.33333403975875,0.008489525216117764,2057697298175.7004,2017
2147,ZEUS,1330696000.0,0.207,0.032,0.0143,0.0696,0.0305,0.0415,4.5732,0.7233,0.019,-0.0349,-0.0147,0.5173,-0.0326,0.0,13.3413,10.331,0.9295,Industrials,244445487.88,-35.711158650113184,0.011879564992223047,2057697298175.7004,2017
2149,FORR,337673000.0,0.5947,0.103,0.0448,0.1072,1.0745,0.2259,-3.8541,0.0,0.0744,0.0029,0.0767,-0.0628,0.0416,0.1332,53.4524,19.3378,5.7195,Industrials,807077500.0,1.3795177475888287,0.039222362818648465,2057697298175.7004,2017
2150,STRL,957958000.0,0.093,0.04,0.0121,0.0822,0.0834,0.0771,0.1605,0.6378,0.0278,-0.1028,-0.0103,0.0,-0.0068,0.0,36.7045,11.4994,3.1693,Industrials,436875959.45,-32.56965572415416,0.021231303546800716,2057697298175.7004,2017
2151,STCN,436620000.0,0.0833,-0.015,-0.0592,-0.4101,-1.2899,-0.203,9.4055,0.949,-0.1034,0.0,-0.1354,0.0,-0.1735,0.0,0.0,0.0,1.4737,Industrials,93331709.52,-30.241935251282605,0.004535735630442116,2057697298175.7004,2017
